date	SP500	NIKKEI 225 STOCK AVERAGE - PRICE INDEX	FTSE100	DAX	CAC40
19800107	106.81	6552.65	487.04	492.54	383.86
19800108	108.95	6563.27	485.06	494.14	389.86
19800109	109.05	6591.82	490.86	498.05	399.39
19800110	109.89	6594.01	496.41	497.15	396.57
19800111	109.92	6615.51	501.91	495.93	398.33
19800114	110.38	6659.55	511.82	493.03	400.45
19800115	111.14	6659.55	509.95	492.62	401.86
19800116	111.05	6653.26	522.61	491.43	402.56
19800117	110.70	6656.3	520.13	489.60	401.51
19800118	111.07	6649.3	528.99	484.21	401.51
19800121	112.10	6666.27	531.16	483.13	404.33
19800122	111.51	6684.59	522.08	488.67	408.21
19800123	113.44	6694.19	521.11	490.76	408.21
19800124	113.70	6746.93	523.10	496.48	412.80
19800125	113.61	6767.7	525.89	494.25	416.32
19800128	114.85	6763.61	528.37	492.58	414.21
19800129	114.07	6770.82	537.34	494.51	417.03
19800130	115.20	6776.6	537.62	497.08	418.55
19800131	114.16	6768.16	534.96	504.00	419.32
19800201	115.12	6777.64	529.03	509.13	418.19
19800204	114.37	6794.21	525.61	513.52	418.19
19800205	114.66	6765.12	526.91	513.44	420.84
19800206	115.72	6800.33	532.56	509.58	422.00
19800207	116.28	6795.62	543.55	515.34	428.50
19800208	117.95	6816.03	544.29	517.76	433.08
19800211	117.12	6816.03	557.05	516.35	434.99
19800212	117.90	6828.05	555.69	510.28	435.38
19800213	118.44	6835.99	564.76	521.29	439.22
19800214	116.72	6838.98	564.08	525.79	440.35
19800215	115.41	6827.71	551.65	523.86	435.38
19800218	115.41	6756.6	552.65	520.06	434.25
19800219	114.60	6763.09	553.94	525.27	435.38
19800220	116.48	6806.01	549.20	523.82	437.67
19800221	115.28	6776.51	549.05	528.88	440.35
19800222	115.04	6783.22	545.65	531.93	450.30
19800225	113.33	6751.29	547.46	535.17	432.34
19800226	113.98	6739.43	548.29	528.81	424.69
19800227	112.38	6777.34	553.92	528.69	426.98
19800228	112.35	6743.99	558.94	520.25	424.30
19800229	113.66	6764.89	560.70	521.48	425.43
19800303	112.50	6793.56	559.47	518.65	428.50
19800304	112.78	6778.27	550.10	513.26	428.50
19800305	111.13	6794.04	555.13	516.35	428.88
19800306	108.65	6736.09	551.18	511.29	428.50
19800307	106.90	6625.18	545.76	503.63	419.71
19800310	106.51	6507.15	538.45	503.44	417.81
19800311	107.78	6535.67	539.83	500.24	414.74
19800312	106.92	6609.45	535.20	504.70	413.61
19800313	105.62	6604.39	535.24	505.19	409.02
19800314	105.43	6593.39	527.69	504.37	400.59
19800317	102.26	6562.65	518.62	499.35	398.30
19800318	104.10	6578.2	514.03	488.75	395.26
19800319	104.31	6584.76	517.94	491.02	403.66
19800320	103.12	6584.76	520.53	492.17	405.56
19800321	102.31	6571.77	517.05	487.63	398.30
19800324	99.28	6567.25	511.14	485.81	400.98
19800325	99.19	6531.26	511.67	479.34	395.61
19800326	98.68	6535.88	517.94	480.98	397.17
19800327	98.22	6481.02	508.35	476.62	391.80
19800328	100.68	6475.93	506.95	473.95	388.73
19800331	102.09	6556.19	510.90	475.21	388.73
19800401	102.18	6502.81	517.96	478.15	388.38
19800402	102.68	6582.98	518.92	482.39	391.42
19800403	102.15	6614.2	519.45	484.29	391.42
19800404	102.15	6688.64	519.45	484.29	391.42
19800407	100.19	6737.06	519.45	484.29	391.42
19800408	101.20	6682.54	512.99	482.72	394.10
19800409	103.11	6708.24	517.90	480.34	394.10
19800410	104.08	6730.51	516.15	485.22	397.55
19800411	103.79	6767.67	519.02	488.60	401.75
19800414	102.84	6808.17	523.66	487.52	402.88
19800415	102.63	6805.78	523.85	485.22	399.46
19800416	101.51	6770.37	528.44	489.90	398.68
19800417	101.05	6798.78	529.65	499.13	396.00
19800418	100.55	6811.39	531.65	498.83	397.17
19800421	99.80	6810.67	531.71	501.77	398.68
19800422	103.43	6799.01	526.18	497.64	395.61
19800423	103.73	6843.85	526.76	500.61	397.91
19800424	104.40	6830.31	522.81	501.39	396.39
19800425	105.16	6904.81	515.96	497.04	390.67
19800428	105.64	6875.66	521.55	498.79	396.00
19800429	105.86	6875.66	526.23	495.59	397.55
19800430	106.29	6865.56	530.24	496.08	398.68
19800501	105.46	6865.08	533.50	496.08	398.68
19800502	105.58	6882.65	534.79	492.17	400.59
19800505	106.36	6882.65	534.79	489.20	400.59
19800506	106.25	6856.08	537.22	491.76	404.05
19800507	107.18	6834.84	534.22	492.88	408.63
19800508	106.13	6757.7	532.18	497.79	410.54
19800509	104.72	6808.38	529.82	502.21	409.76
19800512	104.78	6754.94	529.59	503.18	408.24
19800513	106.30	6766.94	535.28	503.44	408.24
19800514	106.85	6747.74	539.89	501.36	411.67
19800515	106.99	6746.51	536.49	501.36	411.67
19800516	107.35	6733	533.88	502.62	411.31
19800519	107.67	6634.33	530.01	502.21	412.44
19800520	107.62	6707.3	530.01	499.46	412.06
19800521	107.72	6822.18	529.56	497.04	412.06
19800522	109.01	6836.89	527.57	499.16	414.35
19800523	110.62	6839.89	525.14	497.56	419.71
19800526	110.62	6831.92	525.14	497.56	419.71
19800527	111.40	6826.5	523.19	498.83	421.23
19800528	112.06	6849.05	519.34	503.48	420.10
19800529	110.27	6841.4	517.66	504.63	419.71
19800530	111.24	6855.7	517.75	501.54	416.64
19800602	110.76	6862.7	516.24	497.79	416.64
19800603	110.51	6826.18	521.32	496.52	415.51
19800604	112.61	6795.63	526.40	499.27	415.90
19800605	112.78	6821.24	526.40	499.27	417.81
19800606	113.20	6814.5	529.82	500.50	419.71
19800609	113.71	6823.04	536.81	501.95	419.32
19800610	114.66	6783.24	543.46	499.72	420.10
19800611	116.02	6826.01	546.72	499.98	418.93
19800612	115.52	6814.72	550.56	503.44	420.49
19800613	115.81	6821.81	555.73	510.39	420.49
19800616	116.09	6852.61	569.90	515.16	418.19
19800617	116.03	6798.5	571.63	515.16	415.51
19800618	116.26	6824.95	574.69	511.81	410.93
19800619	114.66	6791.88	572.09	516.27	408.63
19800620	114.06	6813.85	576.28	515.75	410.15
19800623	114.51	6860.89	575.58	521.48	410.54
19800624	115.14	6806.37	569.31	524.42	412.83
19800625	116.72	6761.25	574.92	521.63	416.25
19800626	116.19	6800.53	575.01	517.98	416.25
19800627	116.00	6825.03	572.48	516.49	416.25
19800630	114.24	6870.7	572.88	515.53	418.19
19800701	114.93	6824.35	567.50	521.40	412.44
19800702	115.68	6819.45	572.07	527.28	410.93
19800703	117.80	6863.84	581.36	530.18	410.93
19800704	117.80	6846.09	591.07	529.66	414.35
19800707	118.29	6708.49	597.13	527.54	414.35
19800708	117.84	6755.54	599.66	525.38	417.03
19800709	117.98	6789.71	599.32	518.73	416.64
19800710	116.95	6794.24	597.26	520.29	413.96
19800711	117.84	6787.9	595.30	516.72	412.06
19800714	120.01	6779.36	593.11	513.22	412.06
19800715	119.30	6793.37	600.87	517.54	412.06
19800716	119.63	6816.15	609.10	523.49	411.31
19800717	121.44	6810.41	607.84	529.07	410.54
19800718	122.04	6819.78	610.92	528.54	408.63
19800721	122.51	6842.49	612.33	528.17	408.63
19800722	122.19	6836.1	604.53	530.29	408.63
19800723	121.93	6837.47	601.45	527.73	411.67
19800724	121.79	6795.98	600.45	528.54	413.96
19800725	120.78	6810.49	596.28	524.45	413.96
19800728	121.43	6816.7	594.73	524.64	412.06
19800729	122.40	6811.38	598.85	519.66	412.44
19800730	122.23	6821.1	600.55	523.64	411.67
19800731	121.67	6819.63	599.98	524.68	408.24
19800801	121.21	6788.3	598.49	525.20	407.08
19800804	120.98	6753.4	593.48	524.57	407.47
19800805	120.74	6760.85	593.56	525.76	409.37
19800806	121.55	6739.97	585.04	524.30	411.67
19800807	123.30	6739.89	588.50	527.24	416.25
19800808	123.61	6771.52	594.09	530.37	418.55
19800811	124.78	6778.54	595.05	531.59	419.32
19800812	123.79	6801.68	596.43	529.66	418.55
19800813	123.28	6834.32	591.65	527.21	417.03
19800814	125.25	6824	594.05	524.86	417.81
19800815	125.72	6836.81	601.23	524.83	417.81
19800818	123.39	6835.78	603.63	521.81	419.71
19800819	122.60	6864.55	605.08	519.17	418.93
19800820	123.77	6878.76	608.88	517.72	418.19
19800821	125.46	6853.69	615.11	522.48	418.55
19800822	126.02	6886.16	616.94	520.51	418.55
19800825	125.16	6922.99	616.94	515.60	420.49
19800826	124.84	6906.05	615.92	517.57	422.39
19800827	123.52	6930.66	612.09	518.47	422.78
19800828	122.08	6879.83	601.72	515.23	420.84
19800829	122.38	6914	600.96	511.55	419.32
19800901	122.38	6889.54	598.51	511.73	422.39
19800902	123.74	6915.4	601.13	511.29	425.07
19800903	126.12	6927.27	607.74	513.26	425.43
19800904	127.70	6917.56	611.01	519.73	427.37
19800905	124.88	6943.69	616.22	519.51	427.37
19800908	123.31	6938.42	615.35	515.60	428.11
19800909	124.07	6937.98	623.89	511.96	425.07
19800910	124.81	6956.21	628.01	509.39	426.20
19800911	125.66	6978.89	626.38	506.75	428.88
19800912	125.54	7000.04	634.41	508.46	431.57
19800915	125.67	7000.04	629.95	505.75	433.47
19800916	126.74	7020.15	626.25	507.64	431.57
19800917	128.87	7031.51	628.76	510.84	430.05
19800918	128.40	7035.84	633.56	512.70	430.05
19800919	129.25	7041.65	630.18	519.84	426.98
19800922	130.40	7046.51	627.52	517.31	423.91
19800923	129.43	7046.51	626.33	514.93	422.00
19800924	130.37	6972.61	622.25	514.75	423.52
19800925	128.72	6989.84	624.42	514.41	425.07
19800926	126.35	6998.52	621.87	511.40	422.39
19800929	123.54	7060.75	615.47	509.35	423.52
19800930	125.46	7076.46	616.92	508.76	422.78
19801001	127.13	7123.08	621.49	512.55	424.30
19801002	128.09	7119.4	622.47	513.93	427.72
19801003	129.33	7142.24	620.32	514.52	432.34
19801006	131.73	7155.98	625.74	520.66	433.47
19801007	131.00	7149.91	625.55	522.89	434.25
19801008	131.65	7115.33	622.89	518.76	430.79
19801009	131.04	7130.3	618.24	520.03	430.79
19801010	130.29	7130.3	611.63	521.59	429.66
19801013	132.03	7160.26	617.13	522.82	429.66
19801014	132.02	7157.8	624.38	521.48	433.47
19801015	133.70	7174.27	631.33	519.32	433.47
19801016	132.22	7151.78	631.58	520.88	443.42
19801017	131.52	7169.26	631.94	515.97	443.42
19801020	132.61	7175.33	631.16	510.25	441.52
19801021	131.84	7165.36	636.09	512.07	441.13
19801022	131.92	7143.86	644.36	507.72	441.13
19801023	129.53	7130.89	647.25	502.84	441.13
19801024	129.85	7117.07	648.27	500.39	442.64
19801027	127.88	7089.19	652.88	501.13	443.42
19801028	128.05	7088.44	657.45	497.15	444.55
19801029	127.91	7113.53	657.26	495.67	448.40
19801030	126.29	7124.78	658.19	494.29	452.98
19801031	127.47	7150.75	650.92	489.75	451.82
19801103	129.04	7150.75	642.98	495.15	454.50
19801104	129.04	7149.36	639.66	496.71	456.02
19801105	131.33	7176.39	647.23	494.48	459.86
19801106	128.91	7188.27	637.51	483.99	457.92
19801107	129.18	7150.32	631.86	476.29	457.92
19801110	129.48	7166.77	634.11	475.77	456.79
19801111	131.26	7134.5	640.60	488.38	456.79
19801112	134.59	7149.85	641.36	488.93	458.70
19801113	136.49	7154.4	649.82	490.16	459.86
19801114	137.15	7159.56	651.54	486.70	457.92
19801117	137.75	7126.14	650.24	486.33	457.57
19801118	139.70	7102.48	657.94	486.33	457.57
19801119	139.06	7135.94	661.59	488.45	454.89
19801120	140.40	7126.73	658.41	492.47	454.89
19801121	139.11	7117.89	665.40	495.11	456.79
19801124	138.31	7117.89	656.22	492.28	457.57
19801125	139.33	7145.43	646.44	493.88	453.72
19801126	140.17	7186.3	649.61	494.92	451.43
19801127	140.17	7172.17	651.48	497.27	449.14
19801128	140.52	7123.61	653.05	495.33	447.62
19801201	137.21	7160.29	651.97	497.15	444.16
19801202	136.97	7143.06	642.76	496.67	436.93
19801203	136.71	7141.2	635.18	502.62	438.06
19801204	136.48	7149.47	634.67	497.60	438.45
19801205	134.03	7136.6	627.93	494.51	438.45
19801208	130.61	7136.6	623.87	492.91	434.25
19801209	130.48	7115.1	621.00	487.82	428.88
19801210	128.26	7098.85	621.49	486.59	428.50
19801211	127.36	7042.41	609.99	481.46	436.15
19801212	129.23	7033.7	611.75	484.10	428.11
19801215	129.45	7042.67	613.11	485.14	428.11
19801216	130.60	7038.76	619.62	479.71	435.38
19801217	132.89	7038.1	618.98	479.19	433.86
19801218	133.00	7063.54	617.15	479.04	433.86
19801219	133.70	7060.52	617.32	476.77	428.50
19801222	135.78	7050.79	613.71	478.22	427.37
19801223	135.30	7023.57	614.58	481.16	428.88
19801224	135.88	7042	614.54	481.16	430.40
19801225	135.88	7042	614.54	481.16	430.40
19801226	136.57	7063.13	614.54	481.16	422.39
19801229	135.03	7063.13	616.79	480.77	422.39
19801230	135.33	7063.13	618.15	480.92	422.39
19801231	135.76	7063.13	620.60	480.92	422.39
19810101	135.76	7063.13	620.60	480.92	422.39
19810102	136.34	7063.13	623.15	490.04	424.44
19810105	137.97	7150.95	620.85	493.04	416.32
19810106	138.12	7137.59	616.71	494.97	417.38
19810107	135.08	7200.77	608.10	489.89	415.62
19810108	133.06	7222.14	607.33	489.32	409.27
19810109	133.48	7248.13	607.35	488.28	407.86
19810112	133.52	7251.88	601.00	487.27	408.91
19810113	133.29	7246.8	595.01	489.32	408.21
19810114	133.47	7244.78	591.29	488.79	409.97
19810115	134.22	7244.78	591.94	487.43	415.27
19810116	134.77	7255.85	596.79	483.93	418.09
19810119	134.37	7296.08	596.15	483.19	418.44
19810120	131.65	7289.98	600.28	481.46	416.32
19810121	131.36	7315.33	601.89	482.21	412.09
19810122	130.26	7293.28	599.21	481.66	411.38
19810123	130.23	7267.52	599.04	479.79	409.27
19810126	129.84	7249.42	606.12	475.14	406.09
19810127	131.12	7285.03	611.41	470.20	402.92
19810128	130.34	7279.41	610.44	469.34	406.09
19810129	130.24	7215.12	610.41	471.51	402.21
19810130	129.55	7254.01	614.18	468.42	407.15
19810202	126.91	7322.06	614.94	471.44	409.97
19810203	128.46	7291.31	619.19	469.35	411.03
19810204	128.59	7288.41	622.87	473.78	414.91
19810205	129.63	7278.44	618.30	476.16	416.68
19810206	130.60	7264.11	621.34	471.72	419.15
19810209	129.27	7239.9	623.46	468.32	420.21
19810210	129.24	7261.53	626.40	470.17	418.44
19810211	128.24	7261.53	625.50	473.86	417.38
19810212	127.48	7261.49	630.65	474.44	418.09
19810213	126.98	7207.22	632.56	472.15	417.38
19810216	126.98	7165.52	625.44	469.82	416.68
19810217	128.37	7135.91	621.98	470.41	419.85
19810218	128.48	7157	623.70	476.52	421.62
19810219	126.61	7121.65	629.99	480.68	423.73
19810220	126.58	7100.81	627.57	480.07	423.38
19810223	127.35	7095.08	627.48	480.86	421.97
19810224	127.39	7111.23	633.07	477.49	423.73
19810225	128.52	7121.26	639.09	476.50	422.67
19810226	130.10	7120.24	638.26	475.02	421.97
19810227	131.27	7146.53	646.46	473.33	423.73
19810302	132.01	7155.58	643.74	473.66	427.26
19810303	130.56	7137.12	639.34	477.81	429.38
19810304	130.86	7134.39	643.57	478.21	429.03
19810305	129.93	7094.03	642.49	474.97	429.73
19810306	129.85	7081.19	634.77	473.35	431.14
19810309	131.12	7068.73	627.82	476.55	433.61
19810310	130.46	7059.41	627.48	481.03	434.32
19810311	129.95	7044.87	615.20	481.13	433.61
19810312	133.19	6986.39	627.35	481.75	434.67
19810313	133.11	6956.52	625.48	486.14	436.43
19810316	134.68	7124.33	624.74	486.20	436.79
19810317	133.92	7120.39	633.54	488.27	436.43
19810318	134.22	7176.67	637.81	489.31	434.32
19810319	133.46	7196.8	643.25	488.64	429.38
19810320	134.08	7220.94	646.99	487.90	429.03
19810323	135.69	7293.57	645.08	485.90	429.38
19810324	134.67	7318.19	652.54	485.40	432.55
19810325	137.11	7325.96	648.95	483.39	432.91
19810326	136.27	7307.27	656.60	485.08	433.61
19810327	134.65	7303.04	657.83	481.67	434.67
19810330	134.28	7304.69	652.86	484.93	432.55
19810331	136.00	7334.31	658.30	483.76	432.55
19810401	136.57	7389.99	661.96	491.67	430.79
19810402	136.32	7416.97	673.77	498.34	424.44
19810403	135.49	7421.19	672.20	500.62	420.91
19810406	133.93	7447.74	663.34	500.57	418.44
19810407	133.91	7458.36	657.62	496.31	417.38
19810408	134.91	7508.52	666.89	505.08	420.21
19810409	134.67	7491.82	676.24	508.22	423.38
19810410	134.51	7517.31	679.60	511.84	424.79
19810413	133.15	7536.96	672.90	511.37	424.09
19810414	132.68	7514.88	673.22	508.41	423.73
